ventas(miles €),ESPAÑA,CATALUÑA,ARAGÓN,ILLES BALEARS,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,ANDALUCÍA,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,EXTREMADURA,CASTILLA Y LEÓN,GALICIA,PRINCIPADO DE ASTURIAS,CANTABRIA,PAIS VASCO,LA RIOJA,C. FORAL DE NAVARRA,CANARIAS
JAMON COCIDO SIN GL,250184.26,48070.453,6410.0581,9422.093100000002,26971.552,6402.7891,43195.597,36145.372,9953.7174,4578.3820000000005,10270.8926,11635.5688,5165.8225,2476.0439000000006,14140.3329,1651.6662499999998,3297.9745000000003,10395.9258
FIAMBRES SIN GLUTEN,542738.23,80146.21599999999,14168.2686,13897.257199999998,55988.148,15435.179999999998,117948.67,74772.85699999999,23843.986,18309.373,25565.773,22828.1,8571.1706,6095.5383,27667.631,2789.7827,7332.367599999999,27377.93900000001
COCIDOS Y OTROS SG,156495.44,25337.088000000003,4722.5609,5081.5178000000005,19330.094,3956.6656,23715.354000000003,25015.778,8385.8718,4218.5057,9166.2412,6709.9156,2878.9559,2396.787600000001,8159.857999999999,974.2052,1615.9749600000002,4830.083800000001
DERIVADOS LACTEOS SG,582933.5,108188.305,16231.2661,16769.053499999998,69119.62,16055.473499999998,103055.586,73200.579,24606.300000000003,11780.3781,24705.719,32523.978,12490.3744,5047.5223000000005,27318.087000000003,3802.2641,7252.2819,30786.748
QUESO SIN GLUTEN,45706.28800000001,9775.202399999998,1538.38773,805.7583800000001,4091.8339,967.89963,5159.7245,5773.2001,1468.03098,936.36438,1905.10895,3888.413500000001,1178.74968,674.605385,3406.6086,296.918774,384.0056100000001,3455.4731
HELADOS Y TARTAS SG,260917.29100000003,52577.586,6232.363,7682.5124,33624.7937,7296.19123,46304.7474,33473.8944,12378.312799999998,4829.497,9043.3374,14194.6362,4553.28643,1962.20005,9752.8502,1985.17564,3199.60342,11826.320500000002
NATA SIN GLUTEN,51033.553,7805.036499999999,1499.45311,1870.58384,5941.1909000000005,1730.7749000000003,10179.5385,6707.283899999999,2511.6752000000006,1154.8792,2999.1618,2290.2516,1210.97935,629.4824600000001,1538.43304,206.984723,363.93038,2393.9112800000003
NATILLAS SIN GLUTEN,27504.162,5392.4809000000005,879.78884,672.9418900000001,2002.25126,576.0019500000001,6038.4439,2717.3071,1082.53294,592.53167,1086.48445,1314.16979,579.35806,165.144905,1979.92013,284.26826,679.2971,1461.23673
FLANES PREPARADOS SG,69414.532,13025.919200000002,1986.5956,2585.7476,11059.7134,1589.54274,11138.8611,7519.9092,2455.6183999999994,1782.07438,2581.4177000000004,3734.2339000000006,1568.2081,485.9482,4697.9711,332.092091,846.8137099999999,2023.8638
CREMA CHOCOLATE SG,17963.099,3252.6325,668.8524300000001,330.956277,1846.86933,450.0397699999999,3950.350899999999,1979.0013,681.4815100000001,342.821182,635.7772,728.4109299999999,284.33236,295.25942,984.9504600000002,165.95492099999998,350.12709600000005,1015.28015
OT.DER.LACTEOS SG,110394.59500000002,16359.447,3425.8238,2820.554,10552.9677,3445.0238,20283.92,15029.985,4028.6458,2142.2104,6454.4297,6373.862099999999,3115.4589,834.88175,4957.3524,530.8696199999999,1428.50448,8610.6619
PAN SIN GLUTEN,120983.12799999998,16347.1826,2551.7208,3965.0975000000008,13116.640500000003,2269.09151,23989.191,16132.648699999998,3258.5877,1821.97482,6246.6857,8463.0917,5246.832299999999,675.2983800000001,5748.7455,760.1958919999998,1738.65285,8651.4818
CHOC/CACAO/SUC.SIN GL,99685.299,14455.2489,3032.39454,2909.8326,11147.2793,3717.40873,18665.3579,11978.1127,3916.2549,1881.95149,4525.6785,7603.125500000001,2512.9305000000004,1058.34129,4559.2554,880.20372,1057.95622,5783.9637
TOTAL ZUMO/NECTAR SG,56959.714,11148.395999999995,2511.8742999999995,1484.7069900000004,10115.5994,1694.4818000000002,9409.343,4738.8326,3085.3205,1053.64458,2392.7695000000003,1528.27843,624.77613,501.43795,1541.7167400000003,123.576106,283.711527,4721.247699999999
NECTARES SIN GLUTEN,31991.371,5275.398700000001,1323.1061900000002,971.60731,4626.0043000000005,854.51162,6271.9223,2545.1499,1968.2913900000003,650.53351,1363.01328,1200.90044,363.16581,284.51628,693.38583,79.1045,171.999057,3348.7603
ZUMOS ENRIQ.SIN GLUT,30620.189,4484.6336,1177.35188,944.1208,5295.0781,852.72081,6231.466100000001,2459.1399,1990.73849,639.4057600000001,1386.86536,1152.38207,365.9312000000001,287.02727000000004,579.51775,75.220985,122.473155,2576.11715
T.FRUTA&HORTA.TRAN.SG,71137.026,12392.6091,1731.8169499999997,1824.83468,7481.6459,1850.78863,7095.342800000001,10718.616500000002,2583.3573,886.65472,3517.6394,6009.2933,3240.5581,1604.5483900000004,5541.276699999999,262.52001300000006,917.55146,3477.9736
PLATOS PREPARADOS SG,444505.71,100497.199,14767.185,12625.833,50101.448,13128.361999999996,76257.43699999999,69193.712,18878.94,10807.7591,19763.615,11010.7072,5905.1541,3987.2451,16729.748,1780.6942,4037.058,15033.633799999998
PLAT.PREP.CONSERV.SG,97043.825,15775.822,3393.7982,2036.83579,12474.5354,2501.3489,18645.349,16417.853,4585.036000000001,2789.5082,4267.160999999999,3219.5251000000003,1590.6724800000002,612.37139,4126.8768,394.35029,1068.08599,3144.6978000000004
PLAT.PREP.CONGEL. SG,52170.186,7976.992100000001,1375.43087,1096.9620599999998,6372.6595,1570.8492800000004,10778.3922,8445.4547,2582.8912,1487.19474,2407.0429,1607.88168,685.74625,338.523565,1739.66023,268.803091,335.640119,3100.0609
P.P.SOPAS Y CREMA SG,219391.57,64540.712,7220.450400000001,7508.0618,25187.723,7083.0776000000005,31872.294,31576.400000000005,8492.4094,4743.3175,8290.1963,4135.5254,2353.0087000000003,2280.9795,6702.3731,592.22325,1658.87637,5153.94
TORTILLAS REFRIGE.SG,61852.411,9565.2258,2487.3146,1367.53261,4985.328799999999,1611.0382,12746.545499999998,10101.0796,2750.7416,1588.2427,4092.9961,1603.52665,1091.34391,686.86843,3761.3876999999993,491.01611,748.49803,2173.7237
CALDOS SIN GLUTEN,42569.443,9044.339000000002,1754.6408499999998,2005.5651000000005,5113.817,665.6501000000001,5880.282999999999,5903.8635,2161.6476,802.35978,2379.4853,1397.65897,904.5303800000002,849.50263,1786.2392299999997,271.294739,293.30149200000005,1355.2643199999998
SALSAS SIN GLUTEN,87171.22499999999,9742.1607,2097.0087000000003,1981.1916,8371.8694,3164.9123,20181.642,10731.3788,4132.8928,2056.2704,4629.9783,3622.3907,2641.664,1318.39134,5122.5857000000005,516.45357,847.82453,6012.608700000001
GASEOSAS&BEBID.REF.SG,91646.361,9069.116,1300.66831,2713.5978,8505.350100000001,3342.4537,28605.638,10778.6701,5687.610199999999,3111.2603,3656.06,3096.0258,1701.52267,528.46599,1771.2132700000002,574.8695399999999,250.510885,6953.327099999999
BEBIDAS REFRESCAN.SG,91646.361,9069.116,1300.66831,2713.5978,8505.350100000001,3342.4537,28605.638,10778.6701,5687.610199999999,3111.2603,3656.06,3096.0258,1701.52267,528.46599,1771.2132700000002,574.8695399999999,250.510885,6953.327099999999
HARINAS Y SEMOLAS  SG,28372.113,4948.4616000000005,699.64453,1301.83088,2698.4701,750.03783,3667.858,3922.0262,1013.64602,364.287739,1183.83457,1732.5637500000005,1050.08809,281.55212500000005,971.8398499999998,185.40528000000003,314.042168,3286.5227
RESTO PRODUCTOS SG,326974.35,56870.037,9233.6998,7661.4391,42556.05300000001,8576.016,49133.259,46070.093,13667.351,5610.773400000001,16344.745,20672.742,7316.1704,3635.8204,16223.904,1361.6836,4396.371,17644.2
ALIMENTACION FRESCA,31497870.001200005,5543458.87966,998958.113203,771070.7056590001,3201460.3725600005,944001.716386,4885870.0230020005,4152915.516159,1296009.370375,593830.8709580001,1881475.556827,2098138.1335380003,816113.2879280001,374168.598008,1941752.884305,223170.80516,522090.770261,1253385.537554
RESTO ALIMENTACION,43045734.003906,7658293.798522,1225358.621169,1189417.473919,4516472.390568,1279491.112903,7326877.688074001,5829929.135196001,1736502.1584200002,911042.791983,2126691.330007,2479023.377911,1066912.834839,518046.005826,2209187.9849749994,265469.65820799995,542489.2270819999,2164528.959253
