ventas(miles €),ESPAÑA,CATALUÑA,ARAGÓN,ILLES BALEARS,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,ANDALUCÍA,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,EXTREMADURA,CASTILLA Y LEÓN,GALICIA,PRINCIPADO DE ASTURIAS,CANTABRIA,PAIS VASCO,LA RIOJA,C. FORAL DE NAVARRA,CANARIAS
TOMATE N.TRITUR.,65195.784,12363.762600000002,1297.20601,1771.4267,11721.9054,1770.7939,12535.022,8470.6622,3491.0657,1166.3321700000001,1829.3486000000003,2128.747,989.2793000000001,420.41112,2519.7877000000003,202.6134,340.45514000000003,2176.9625
OTRA VERD/HORT.CON,60093.721,7406.2748,2287.5939499999995,1083.56927,7148.4211,1546.62224,11859.5601,10148.9532,2271.7897,912.89933,2470.19297,2904.1054000000004,1266.7757,417.853256,3340.3253,1308.08389,1570.17324,2150.5256
FRUTA EN CONSERVA,222182.53652,35878.51895700001,5265.346121,7567.292804,21357.774634,5489.590135000001,33076.38718,31261.402512000004,7350.2310800000005,4288.615233,10343.765775000002,18573.117737,6317.536841000001,3043.715347,14373.119636,1187.5901029999998,2791.836808000001,14016.702076999998
"MERMELADAS,CONFIT.",102951.344,17619.341,2624.3362999999995,3001.2086,9243.8694,2329.2039,11122.8801,17425.442,3380.2639999999997,1429.5613700000001,5064.965199999999,8213.975299999998,3192.6871,1585.83421,8906.452800000001,538.52703,1571.4344199999998,5701.3664
FRUTA CONS/ALMIBAR,93503.351,14160.4513,2131.62966,3687.8785999999996,9887.82,2695.3321,18238.567,10682.306800000002,3432.2461000000003,2687.0997,4402.718799999999,6405.85,2064.0507,1101.38826,3410.6063000000004,584.6624800000001,801.70451,7129.0419
FRUTA ESCARCHADA,3877.46452,612.984157,59.78607100000001,281.76844400000004,262.944064,172.353406,998.91088,484.584342,65.60533000000001,0.0,200.33536499999997,249.67283699999996,79.735411,69.40088,75.50813600000001,21.822308999999997,178.484379,63.568837
RESTO FRUTA CONSER,21850.377,3485.7425,449.59408999999994,596.43716,1963.14117,292.700729,2716.0292,2669.06937,472.11564999999996,171.954163,675.74641,3703.6196,981.0636299999999,287.091997,1980.5524000000003,42.578284000000004,240.213499,1122.72494
FRUTA&HORTA.CONGELAD,281071.5821,69891.13528,8161.643851,8213.379528,30531.975779999997,8638.559781,46661.48532,37546.75141,9927.531143999999,4918.002298000001,9980.689633000002,11898.758849999998,4462.515076000001,2117.26777,11045.651611,1489.4065380000002,3209.63879,12377.194978
VERD./HORT.CONGELAD,271020.086,67884.90264,7961.680788000001,7065.721018000001,29437.676929999998,8373.568009,44981.50172,36210.83976,9759.594130000001,4736.464648,9634.330512999999,11721.143115,4397.239292,2071.446369,10830.467070000002,1311.1441659999998,3128.7187089999998,11513.653067999998
ESPINACAS,18532.845999999998,3411.6225,621.18831,573.79905,2448.4926,278.22488,3843.111,2848.7931,733.5653500000001,642.886,689.55976,660.296,179.252994,110.486182,741.75684,48.470000999999996,175.23227499999996,526.1094899999999
GUISANTES,42717.115,12054.7373,1098.4157199999997,1128.32802,2697.0118,974.4277499999998,6302.037700000001,4749.919599999999,1571.1084700000001,969.46157,1632.8125,3541.0427999999997,872.8904200000002,351.46794,2055.7611,231.34812399999998,594.8874000000002,1891.4543999999999
JUDIA VERDE,38343.078,10160.1303,1318.94385,1099.3455800000002,4022.3793,1092.2372899999998,5069.943499999999,5452.619199999998,1452.64433,898.3235699999999,2146.7897000000003,1184.34476,703.78173,313.571036,1306.7445999999998,177.698199,650.85373,1292.72633
COLIFLOR,6367.2354,1486.7070899999999,205.41989900000002,194.146429,467.59271,91.019473,1320.4863099999998,929.7384099999999,340.42566999999997,133.727954,357.2868,96.09083799999999,129.121451,50.210643000000005,203.715014,8.808262,31.938347999999998,320.80019400000003
PIMIENTOS,5371.322499999999,1050.15095,121.34989899999998,131.23436099999998,514.69353,71.97463699999999,1022.4880499999999,889.30385,565.79395,52.409712000000006,176.29170299999996,113.191904,102.63942700000001,57.883341,195.15858999999998,32.41818,57.87848100000001,216.46176400000007
BROCOLI,11522.2021,2647.8848,367.80337,175.337497,977.94053,131.886119,1943.2535599999999,2318.4687000000004,505.4090500000001,350.887122,434.47432999999995,256.284703,326.53667,79.69613,223.341626,31.999378,148.83527399999997,602.1633699999999
MENESTRA,28121.411,4685.081700000001,1135.5182399999999,373.00328099999996,2369.84246,867.3100599999998,5015.3326,3284.9599,1064.09591,470.83466,1331.10042,1012.19191,985.06997,353.233767,3366.9810999999995,103.68808800000001,422.74454099999997,1280.42292
OTR.VERD/HOR.CONG.,120044.87599999999,32388.588000000003,3093.0415000000003,3390.5267999999996,15939.723999999998,4866.487800000001,20464.849000000002,15737.037000000002,3526.5514,1217.93406,2866.0153,4857.7002,1097.94663,754.8973299999999,2737.0081999999998,676.713934,1046.34866,5383.5146
FRUTAS CONGELADAS,10051.496099999998,2006.2326399999997,199.963063,1147.65851,1094.29885,264.991772,1679.9836000000003,1335.91165,167.93701400000003,181.53764999999996,346.35912,177.615735,65.27578399999999,45.821401,215.18454099999997,178.262372,80.920081,863.54191
PLATOS PREPARADOS,3009288.029,651926.0194000001,85303.77193999999,82900.06493,312773.6363,89812.11097,537409.5580999999,447250.1486,124700.73254,59718.414820000005,124976.12161999999,113928.31696,48749.38803,30289.82239,133160.7997,16691.93048,30930.194892000003,118767.03271300002
PLAT.PREP.CONSERVA,473964.81,104920.00779999999,13779.90531,11652.979519999999,49618.8834,10150.03902,75075.5827,79323.8798,17984.65511,8897.354089999999,19058.947920000002,14120.07969,8678.586510000001,6062.098739999999,26222.87551,3692.892971,6888.087989999999,17837.958903
P.P.CONSERVA CARNE,209896.53000000003,39946.543000000005,5988.9099,5118.4972,21731.558999999997,4876.9829,33090.185,37789.299999999996,8748.4854,4314.8238,8895.1588,6431.8949,3968.4746,2104.6743400000005,12502.455,1160.31703,3479.8668000000002,9748.401800000001
P.P.CONSERV PESCADO,31075.221000000005,6591.2748,1142.6088400000003,1030.43562,2701.0048,445.86987,3665.4277,4806.395399999999,980.81686,746.9814399999999,1788.4341200000001,851.00019,765.80056,750.52116,3083.6997099999994,124.25471200000001,369.89557,1230.798003
P.P.CONSERV VEGETAL,155557.16999999998,30563.889000000003,4698.5946,3035.6580000000004,16960.861,3305.3300000000004,29255.929,27286.81,5883.8721000000005,2644.5699999999997,6178.948399999999,4571.735699999999,2865.2096000000006,2352.3831199999995,7619.450699999999,2150.6151999999997,2104.2010999999998,4079.1193999999996
P.P.CONSV LEGUMBRE,56298.263,7979.868399999999,1323.87503,1363.99684,7513.9965,1663.4056899999998,9645.837599999999,13117.5252,2301.8570600000003,655.12776,2393.0914000000002,1297.92455,802.78029,1207.65797,2593.4458299999997,527.9854389999999,625.25326,1284.63155
P.P.CONSERVA PASTA,77435.889,27818.301,1949.7919700000002,2468.3887,8225.4586,1521.85625,9064.041000000001,9441.3744,2371.48075,1190.97885,2196.4066,2265.4489,1079.1017499999998,854.5201200000001,3017.2700999999997,257.706029,934.1245200000001,2779.6396999999997
PLAT.PREP.CONGELADO,600287.3929999999,125527.78970000002,18873.10103,13298.901059999998,65946.28080000001,17565.71431,113077.7624,89350.35459999999,30662.917630000004,13445.91806,26374.473400000003,19135.55724,8484.60217,6599.31492,21192.25649,3102.228499,5401.435145,22248.77901
P.P.CONGELADO CARNE,128778.409,21395.441000000003,3502.1475,1970.7039,11420.0977,3781.1672999999996,31330.746,19024.042999999998,6832.535800000001,2977.1063,5383.3455,5833.450400000001,2040.2996,1408.4518200000002,4186.9652,1021.98705,1296.83522,5373.0779
P.P.CONGEL.PESCADO,236142.75,48480.456000000006,8488.385699999999,4918.901000000001,28133.767,7469.2183,40047.869,33490.324,12731.174500000001,5626.9696,12722.799,6975.081099999999,3138.7406999999994,2960.2391,8706.088600000001,1095.56032,2153.50678,9003.672199999999
P.P.CONGEL.VEGETAL,94212.03300000002,23503.314,2664.3345,1820.4597099999999,9165.605600000003,2299.2619,18885.171,14931.554900000001,3552.6004,2853.4966000000004,3305.2265,1926.9924299999998,1143.18417,902.475,3165.4426,527.8791029999999,637.1185280000001,2927.915299999999
P.P.CONGELADO PASTA,84631.871,21018.320000000003,2398.7812,3246.5109999999995,10318.996700000002,2629.9597,12630.064699999999,12287.593900000002,4824.791300000001,1198.2860899999998,2962.3681,2939.6709400000004,1046.78898,817.24439,2971.7843,271.6534899999999,823.91287,2245.14291
OTROS P.P.CONGELADO,56522.329999999994,11130.258700000002,1819.4521300000001,1342.3254500000003,6907.8138,1386.1071099999997,10183.9117,9616.8388,2721.81563,790.0594700000001,2000.7342999999998,1460.3623699999998,1115.58872,510.90461,2161.97579,185.148536,490.061747,2698.9707
P.P.SOPAS Y CREMAS,384991.67,99610.368,11206.3765,10440.724,40770.676999999996,10397.954900000002,61431.471999999994,64899.517,15478.6689,6890.760599999999,16241.89,8946.04,5225.514499999999,4523.4575,14022.339899999999,2336.73861,3729.7690000000002,8839.430400000001
P.P.GAZPACHO/SALMOR,137631.51299999998,27253.2568,3890.96098,2966.2575599999996,14964.1978,5571.351500000001,24950.670500000004,30702.536,6955.066799999999,2169.9701299999997,5427.4976,1452.9319490000003,1185.444769,889.17868,3565.1024300000004,810.391826,1699.42338,3177.26111
P.P.SOPAS Y CR.HORT,64104.62699999999,17313.4583,2301.7235900000005,1438.56724,7325.0816,1552.2104199999999,7844.7498000000005,10555.551300000001,2069.82667,969.0350100000003,2657.9584999999997,2494.30101,1355.00138,707.145267,3222.3352999999997,342.768305,427.69604499999997,1527.2162
P.P.PIZZA,709598.35,141265.74,17453.183,20047.189,75559.291,23339.526000000005,137664.806,92553.327,35417.486999999994,17307.844,29210.804999999997,34450.057,11683.4551,7169.3497,30615.297000000002,3094.0851,7654.159699999999,25112.745999999996
P.P.PASTA RESTO,103157.23299999998,30358.891999999996,2909.1612999999998,6875.533600000001,9271.509900000001,2588.0335999999998,17234.600000000002,12263.956600000001,3361.1587,1251.31259,3787.7355,3279.1295,1529.29499,663.8627100000001,3489.8985,858.06624,611.583347,2823.5056
TORTILLAS REFRIGERAD,68976.013,12754.8249,2680.0658000000003,1571.3617499999998,5392.3392,1746.36114,15240.337,12239.1256,2345.6232,1330.49318,3307.7257999999997,1188.7465300000001,1075.8138600000002,915.2814199999999,2259.9412999999995,430.48536,1294.34621,3203.1428
PLAT.PREP.OTROS,668312.5599999999,137488.397,18401.979,19013.376,66214.655,24024.481999999996,117684.99799999999,96619.98799999998,19450.221999999998,10594.7323,26994.544,32808.706999999995,12072.1209,4356.457399999999,35358.191,3177.4337,5350.8135,38701.469999999994
CAFES E INFUSIONES,1250649.4222999997,273383.913686,38170.388886999994,38546.334178,141826.926972,41608.219752,194519.57054,160975.52028,39780.584926999996,19036.227959999997,50753.062475,71310.63448700002,33219.976385999995,10933.170046,63753.739807000005,6633.341362000001,16512.079251000003,49685.76087699999
CAFE G. O M.TORREFAC,6110.7583,132.966446,10.894948999999999,57.109459,59.548902,41.936666,411.98357999999996,896.3643400000001,330.37847,2956.1544,361.883147,168.142158,51.28172299999999,11.37548,124.634716,2.9232199999999997,0.0,493.18072699999993
CAFE G. O M.NATURAL,494143.1400000001,136237.54499999998,16555.422,16745.892,59603.7,18292.800600000002,68486.33899999999,58822.579,10461.116100000001,3751.6556,13451.119100000002,22304.669,13064.3875,2983.8409999999994,26564.179,1692.9155499999997,4939.7014,20185.285999999996
CAFE G. O M.MEZCLA,126214.56199999999,18731.491,4003.3365999999996,2784.8734,10539.2265,2733.6607,17810.318,23289.233000000004,5114.947699999999,3462.2187,9428.5573,8067.513499999999,4359.820299999999,1360.80026,4570.9114,904.3216700000002,1986.7134,7066.6209
CAFE G. O M.DESCA,144107.71,35987.282999999996,3293.4016,6711.2741000000005,17014.250999999997,5037.6219,23862.515000000003,18533.076,4092.8719,2221.3193,4840.2173,6388.514899999999,2688.2678,565.97171,6397.1675,1210.5996,1833.6408900000001,3429.7093000000004
CAFE SOLUBLE,282500.19999999995,47801.30400000001,9799.6872,6371.650100000001,31570.934999999998,10209.049500000001,52892.51999999999,28239.753,13518.048700000001,3883.1885999999995,13679.531900000002,20646.071,8424.716199999999,3701.0651,16115.174299999999,1785.2315600000002,5316.146999999999,8546.152900000001
DESCAFEINADO    CS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO DESCAFEINADO CS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCEDANEOS DE CAFE,15852.510000000002,2460.18075,293.97533,335.047884,2161.3158000000003,325.9057,1441.82438,1715.8551899999998,442.62428,100.819595,1293.9253999999999,1344.8161599999999,811.41629,248.80360899999997,1927.6879600000002,195.26717699999998,357.34203,395.70127
CAFE EN CAPSULAS,582888.72,167051.54,19175.190499999997,21010.252,75022.771,23281.517999999996,88263.88100000001,66629.99799999999,14873.549100000002,5286.041300000001,14620.3443,23832.889,11733.1537,2783.3239000000003,25169.614,2430.6498500000002,6835.672999999999,14888.3571
DESCAFEINADO    CPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO DESCAFEINADO CPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFUSIONES,181720.54200000002,32033.143490000002,4213.671208,5540.4872350000005,20877.94977,4967.244686,29614.07058,29478.659750000006,5820.597777,2660.871765,7697.828328000001,12390.907769,3820.086573,2061.312887,8053.984930999999,842.0825849999999,2078.534531,9569.109779999999
INFUSIONES ENVASADO,173206.87000000002,29759.643000000004,4173.3985,5073.0649,19438.331000000006,4710.143000000001,28777.519999999997,28783.351999999995,5773.946800000001,2639.4136,7558.5527,11963.7297,3583.4867999999997,1942.5231600000002,7591.9809000000005,834.4694800000001,2051.7300299999997,8551.5763
INFUSIONES GRANEL,8513.682799999999,2273.50045,40.27280300000001,467.422338,1439.61791,257.10166000000004,836.55066,695.30847,46.650994000000004,21.458434,139.275551,427.17886599999997,236.59993,118.789788,462.003928,7.613049,26.80459,1017.5334809999999
TE,60760.49999999999,10446.6014,1500.49179,2056.1256,6109.353899999999,1541.2794999999999,11250.7214,9517.433500000001,1916.7080499999997,1105.29187,2357.8192000000004,3582.0029999999997,844.27855,792.5770200000001,3070.2685,224.69241699999998,733.83377,3711.0197
MANZANILLA,16008.407899999998,1969.4301700000003,297.847495,300.57078999999993,1361.97643,511.08867399999997,2879.8028,2537.2650000000003,457.963694,261.29651,910.5619700000001,2216.538,586.3506000000001,135.05780600000003,728.9143399999999,113.503666,165.94138500000003,574.29851
POLEO,4944.176100000001,735.4026199999998,59.985723000000014,199.14914500000003,728.7754400000001,84.07641199999999,948.3956800000001,873.4518499999999,124.51683299999998,151.692005,255.047658,240.29046900000003,129.675853,56.247501,205.09599099999997,7.422552,18.432536000000002,126.51796999999998
OTRAS INFUSIONES,100007.45800000001,18881.7093,2355.3462,2984.6417,12677.844,2830.8001000000004,14535.1507,16550.5094,3321.4091999999996,1142.5913799999998,4174.3995,6352.076300000001,2259.78157,1077.4305599999998,4049.7061000000003,496.46395000000007,1160.3268400000002,5157.2735999999995
CALDOS,77343.951,14775.606999999998,2513.9190999999996,2329.6551,7707.181100000001,2702.9219000000003,12209.034000000001,11305.2852,3221.9447000000005,2129.3752,3962.1009999999997,3862.1942000000004,2032.5649499999997,1374.4756399999999,3333.7358,457.56066,1139.32573,2287.0665
AYUDAS CULINARIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALSAS,463732.14540000004,81057.57250000001,10604.93395,12741.23927,47928.01208000001,14986.786436,89756.88951000001,65891.1665,18371.483060000002,10482.285267,20601.56358,18556.70515,10900.918060000002,7617.4122099999995,19901.33214,2515.2974449999997,5279.397696,26539.153209999997
KETCHUP,52082.326,8369.592900000001,1186.1122200000002,1249.04474,4524.092799999999,1305.23285,10185.079300000001,7756.477800000001,2506.6147,1326.4537900000003,2381.7126999999996,2395.3794,1024.7548199999999,977.0902500000001,2134.8883,274.74659299999996,480.82658,4004.226
MAYONESA,159111.165,19914.026,3774.3182,3966.8443,16242.204099999997,6166.518400000001,33788.105,17723.956000000002,7261.256700000001,5092.959999999999,9114.2909,7093.86,5280.3628,2698.715,7946.0901,1150.87867,2021.1103599999997,9875.661400000003
MAYONESA LIGHT,34325.553,4753.1629,951.43619,965.6196399999999,4317.4030999999995,1014.4967299999998,5347.2018,4034.5362999999998,1948.6492,920.6958699999999,2576.7256,1796.32253,1658.57721,532.00124,1556.3571799999995,250.86343999999997,597.76005,1103.74296
MOSTAZA,13027.2144,2934.8945999999996,351.99423,545.41733,1087.6791799999999,276.985686,1757.03221,2391.9797,348.73125999999996,221.41477700000002,555.0762799999999,557.90135,261.58614,98.49576000000002,546.54934,54.537402,126.902456,910.03641
OTRAS SALSAS,239511.44000000003,49839.058999999994,5292.5093,6979.932900000001,26074.036,7238.049500000001,44026.673,38018.753000000004,8254.8804,3841.4566999999997,8550.4837,8509.564400000001,4334.214300000001,3843.1111999999994,9273.804399999999,1035.13478,2650.5582999999997,11749.2294
AGUA DE BEBIDA ENVAS.,588825.981,136144.9484,15888.2046,25759.43086,81462.0113,23939.44137,95870.605,32812.772899999996,24082.71046,10028.255094999999,19403.440112,26985.04855,12194.25879,6221.003067,11505.894439999998,3483.001506,4225.205342,58819.7813
AGUA DE BEB.CON GAS,43918.671,15774.8574,505.5666,1421.8968599999998,5198.484299999999,557.41337,3672.133,4551.5989,1306.7354599999999,237.550195,405.343112,1534.02155,272.48149,114.33186700000002,1149.70244,230.33010599999997,271.04734199999996,6715.175299999999
AGUA DE BEB.SIN GAS,544907.31,120370.091,15382.637999999999,24337.534,76263.52699999999,23382.028000000002,92198.472,28261.173999999995,22775.975,9790.7049,18998.097,25451.027,11921.7773,6106.671199999999,10356.192,3252.6714,3954.1580000000004,52104.606
GASEOSAS Y BEBID.REFR,1513379.1045999997,260207.07429999998,39153.374916,45316.928629999995,149440.04692999998,47851.52005,319837.09883999993,211445.0089,72784.1764,31691.154384999998,57978.261293999996,87754.48367999998,30205.260033000002,21163.670843,56620.11301,4934.971945,17418.216006,59577.7269
GASEOSAS,40467.962,5747.6481,1264.094,976.73637,3968.5586000000003,1213.5219700000002,8408.6636,5781.2673,2780.7862999999998,244.55138800000003,2737.5198,3342.7726000000002,903.81786,267.89448000000004,906.228,282.254716,999.1241799999999,642.52072
BEBIDAS REFRESCANTES,1472911.1426,254459.42620000002,37889.280915999996,44340.192259999996,145471.48833000002,46637.99808,311428.43524,205663.74159999998,70003.3901,31446.602997,55240.741494,84411.71108000001,29301.442172999996,20895.776362999997,55713.88501,4652.717229,16419.091826,58935.20618
BEB.REFRESC.NARANJA,130634.92000000001,20047.082,3300.1641999999997,3071.2673,11186.8824,4566.4628,30472.935,17077.044,7664.437799999999,3864.7115000000003,6943.7766,7036.4501,4156.5004,1764.02485,3240.3962,596.88721,736.51337,4909.3705
BEB.REFRESC.LIMON,76342.20499999999,17808.408999999996,1591.18469,1963.1015599999998,7564.5922,1577.4665200000002,16129.429100000001,10843.248,3968.7556,1888.8723500000003,2494.4811999999997,3257.9736,1782.8436,701.378486,1927.0223,287.54753,463.49489,2092.4039
BEB.REFRESC.COLA,739760.0926000001,139033.0136,20609.097015999996,22442.269000000004,76332.55782999999,20992.518580000004,143069.17393999998,112584.22880000001,36197.94737,13607.168567,28342.731934,41668.041979999995,12505.096893000002,10249.461487,31174.81981,1971.7742869999997,8658.781306,20321.417090000003
COLA NORMAL,297910.52999999997,59625.179000000004,9723.920999999998,8844.5631,31956.250999999997,6770.837600000001,60159.553,35745.301999999996,15736.000500000002,3397.8134000000005,14092.9497,18500.64,3875.4822999999997,6208.0192,12175.5596,391.08829000000003,2523.27791,8184.092799999999
COLA LIGHT,310784.85,57566.057,7685.9364000000005,9138.9545,29956.163,10200.3081,60950.880000000005,55656.403000000006,13809.607999999998,6632.7951,9398.7613,14395.462300000003,4943.4082,2977.8445,12314.6876,750.155183,4127.5526,10279.883500000002
COLA SIN CAFEINA,15352.983600000001,2408.8246,501.66201599999994,1893.7715999999998,954.66223,919.14138,1387.86294,3318.5288,400.24517000000003,214.20176700000002,412.68393399999997,1770.0835800000004,289.740593,40.525256999999996,506.16670999999997,59.799989,40.202876,234.87811
COLA LIGHT S/CAFE.,115711.729,19432.953,2697.5776,2564.9798,13465.481600000001,3102.2315000000003,20570.877999999997,17863.995000000003,6252.093700000001,3362.3583000000003,4438.3369999999995,7001.856100000001,3396.4657999999995,1023.0725299999999,6178.4059,770.730825,1967.7479200000002,1622.56268
BEB.REFRESC.TONICA,57391.973999999995,12391.462200000002,1549.64641,1755.362,5278.3794,1684.6734800000002,11938.9392,7100.6709999999985,1585.9140299999997,932.4589999999998,2178.49516,4089.6247999999996,1124.2608799999998,944.5189599999999,2534.7512,163.73270699999998,698.9936200000001,1440.08929
BEB.REF.TE/CAFE,105514.09100000001,13510.4624,3312.4725000000003,3734.4906,10857.8062,4973.115599999999,23925.689000000006,14216.6758,4140.2599,2434.54018,2567.2224,7031.2482,2523.4109,2246.7228,3863.7368,306.384945,1617.80365,4252.0456
BEB.REF.ISOTONICAS,151369.19999999998,25562.481,3325.4298999999996,7186.614500000001,13961.4113,5743.515200000001,26229.364,19932.266000000003,6151.0972,2641.1208,5475.648999999999,13552.4431,4439.6388,1252.4833800000004,6664.651499999999,710.27276,2145.39733,6395.3738
BEBIDAS ENERGETICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTRAS BEB.REFRESC.,211898.66000000003,26106.516000000003,4201.2862000000005,4187.0873,20289.859,7100.2459,59662.905000000006,23909.608,10294.9782,6077.730600000001,7238.385200000001,7775.929300000001,2769.6906999999997,3737.1863999999996,6308.5072,616.11779,2098.10766,19524.506
BEBIDAS ZUMO+LECHE,101176.74699999999,7479.268899999999,1566.96047,2216.04618,10210.6624,4240.4479,33106.774999999994,12231.3192,5948.740900000001,4130.1986,4510.5797,3498.2088999999996,737.72672,1009.46744,2698.720799999999,225.09262099999998,362.04013999999995,7004.4908
BASES PIZZAS&MASAS HO,151105.636,28980.947,4264.324699999999,3463.9741000000004,14576.028699999999,4781.347400000001,26007.388,18391.158000000003,7091.4079,3700.1667,7505.7284,10984.906799999999,2929.8369,2495.7099000000003,6410.8551,592.04912,1938.01724,6991.786799999999
ALGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARINAS Y SEMOLAS,108900.083,17605.025999999998,2132.69556,4953.192999999999,11446.327199999998,3079.1785,17712.973,10967.0201,3489.0095,2239.9653,4706.1805,10510.496000000001,2773.693,1227.4056799999998,3808.7311999999997,405.60434,1207.35687,10635.222300000001
ENCURTIDOS,86541.088,13426.369700000001,3665.35,2295.7398199999993,10047.2956,3762.1652999999997,11835.142100000001,15525.697999999999,3986.1575,1180.75853,4992.142499999999,2559.654,2157.3925999999997,1188.49092,5330.058799999999,817.41651,1682.3369800000003,2088.92
ESPECIAS Y CONDIMENTO,122540.391,20010.344,2912.4709000000003,3866.9282,13521.0608,3924.0661,21143.795000000002,15587.127999999999,4729.9767,2205.8741999999997,5945.8829000000005,10070.454199999998,4512.282300000001,1744.17595,5058.7819,555.311071,1127.34828,5624.5064
SAL,24349.087000000003,4929.1429,705.61965,562.54476,2264.67,696.2275999999998,4040.809,3131.0114,990.1213600000001,410.62369,1095.97001,1555.4751800000001,563.22541,267.82928,1355.36753,118.895193,271.287692,1390.26385
OTROS PROD.EN PESO,521041.57,88115.22499999999,12158.301899999999,12228.5821,63686.166,16668.59,86541.794,68872.85500000001,25261.897000000004,11015.2314,25087.249000000003,31194.152000000002,10223.0174,5370.972299999999,26019.143,2703.9528,7266.9187999999995,28627.535000000003
SNACKS APERITIVOS,214386.09,36698.421,4946.183000000001,4374.874500000001,27208.311999999998,6756.2906,37975.242999999995,29686.768,13510.321899999999,5016.1068000000005,9810.2791,11216.4937,3672.1231000000002,2282.0812,9637.9178,1201.32333,2332.2612999999997,8061.083500000002
PROTEINAS VEGETALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTROS PROD.EN VOLUMEN,298441.03,70853.679,10097.481800000001,10996.621700000002,42593.691,8950.5221,34796.947,33512.153000000006,7521.7119999999995,2878.2236000000003,12208.812399999999,15320.708999999999,3406.6089999999995,5089.45,14698.5857,1129.99854,5781.6133,18604.233
BEBIDAS VEGETALES,290573.64,69806.268,9892.968400000002,10733.1065,42086.46699999999,8691.2238,32721.783999999996,32537.721999999998,7239.2163,2578.1079999999997,11790.572000000002,14667.7937,3291.962,5037.7355,14552.7771,1120.93716,5614.9793,18210.032000000003
.T.ALIMENT.ECOLOGICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.HUEVOS KGS ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.HUEVOS UNDS.ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.HUEVOS GALLINA ECO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL CARNE ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARNE FRESCA ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARNE CONGELADA ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARNE TRANSFORM.ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.LECHE LIQUIDA ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAN FRESCO/CONG.ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOLL/PAST.GALL. ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARROZ ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL PASTAS ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEGUMBRES ECO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
